id,image_id,geometry,class
2999,29324dbf-6043-4521-bd83-44a97ffc5281.jpg,"[(2274, 2071), (2343, 2071), (2343, 2135), (2274, 2135), (2274, 2071)]",Airplane
3000,29324dbf-6043-4521-bd83-44a97ffc5281.jpg,"[(2377, 2238), (2484, 2238), (2484, 2365), (2377, 2365), (2377, 2238)]",Airplane
3001,29324dbf-6043-4521-bd83-44a97ffc5281.jpg,"[(1930, 2095), (2064, 2095), (2064, 2205), (1930, 2205), (1930, 2095)]",Airplane
3002,29324dbf-6043-4521-bd83-44a97ffc5281.jpg,"[(1900, 2223), (2037, 2223), (2037, 2330), (1900, 2330), (1900, 2223)]",Airplane
3003,29324dbf-6043-4521-bd83-44a97ffc5281.jpg,"[(1868, 2345), (2007, 2345), (2007, 2462), (1868, 2462), (1868, 2345)]",Airplane
3004,29324dbf-6043-4521-bd83-44a97ffc5281.jpg,"[(1517, 2126), (1618, 2126), (1618, 2234), (1517, 2234), (1517, 2126)]",Airplane
3005,29324dbf-6043-4521-bd83-44a97ffc5281.jpg,"[(2175, 2448), (2235, 2448), (2235, 2513), (2175, 2513), (2175, 2448)]",Airplane
3006,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(2426, 30), (2509, 30), (2509, 124), (2426, 124), (2426, 30)]",Airplane
3007,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(2317, 101), (2407, 101), (2407, 213), (2317, 213), (2317, 101)]",Airplane
3008,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(2441, 381), (2493, 381), (2493, 450), (2441, 450), (2441, 381)]",Airplane
3009,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(967, 72), (1056, 72), (1056, 170), (967, 170), (967, 72)]",Airplane
3010,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(683, 418), (779, 418), (779, 511), (683, 511), (683, 418)]",Airplane
3011,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(1894, 438), (1944, 438), (1944, 504), (1894, 504), (1894, 438)]",Airplane
3012,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(642, 531), (769, 531), (769, 638), (642, 638), (642, 531)]",Airplane
3013,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(710, 648), (845, 648), (845, 771), (710, 771), (710, 648)]",Airplane
3014,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(739, 814), (812, 814), (812, 874), (739, 874), (739, 814)]",Airplane
3015,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(653, 893), (770, 893), (770, 1017), (653, 1017), (653, 893)]",Airplane
3016,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(479, 998), (536, 998), (536, 1067), (479, 1067), (479, 998)]",Airplane
3017,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(2065, 975), (2169, 975), (2169, 1065), (2065, 1065), (2065, 975)]",Airplane
3018,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(1632, 1003), (1690, 1003), (1690, 1059), (1632, 1059), (1632, 1003)]",Airplane
3019,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(1565, 1149), (1676, 1149), (1676, 1242), (1565, 1242), (1565, 1149)]",Airplane
3020,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(496, 1257), (619, 1257), (619, 1351), (496, 1351), (496, 1257)]",Airplane
3021,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(442, 1378), (496, 1378), (496, 1446), (442, 1446), (442, 1378)]",Airplane
3022,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(246, 1505), (319, 1505), (319, 1563), (246, 1563), (246, 1505)]",Airplane
3023,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(2005, 1491), (2062, 1491), (2062, 1552), (2005, 1552), (2005, 1491)]",Airplane
3024,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(1333, 1772), (1387, 1772), (1387, 1817), (1333, 1817), (1333, 1772)]",Airplane
3025,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(1209, 1978), (1311, 1978), (1311, 2077), (1209, 2077), (1209, 1978)]",Airplane
3026,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(1627, 1943), (1671, 1943), (1671, 1986), (1627, 1986), (1627, 1943)]",Airplane
3027,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(1580, 2022), (1645, 2022), (1645, 2076), (1580, 2076), (1580, 2022)]",Airplane
3028,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(1773, 2357), (1872, 2357), (1872, 2471), (1773, 2471), (1773, 2357)]",Airplane
3029,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(1440, 2296), (1546, 2296), (1546, 2394), (1440, 2394), (1440, 2296)]",Airplane
3030,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(797, 2396), (912, 2396), (912, 2488), (797, 2488), (797, 2396)]",Airplane
3031,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(38, 2444), (165, 2444), (165, 2560), (38, 2560), (38, 2444)]",Airplane
3032,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(178, 2498), (258, 2498), (258, 2559), (178, 2559), (178, 2498)]",Truncated_airplane
3033,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(1432, 1479), (1492, 1479), (1492, 1530), (1432, 1530), (1432, 1479)]",Airplane
3034,58956bcc-11fc-4357-8d75-32fee9feaf07.jpg,"[(2520, 315), (2562, 315), (2562, 378), (2520, 378), (2520, 315)]",Airplane
3035,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(927, 521), (1000, 521), (1000, 592), (927, 592), (927, 521)]",Airplane
3036,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(885, 635), (994, 635), (994, 737), (885, 737), (885, 635)]",Airplane
3037,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(833, 759), (968, 759), (968, 867), (833, 867), (833, 759)]",Airplane
3038,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(800, 883), (915, 883), (915, 996), (800, 996), (800, 883)]",Airplane
3039,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(553, 900), (622, 900), (622, 961), (553, 961), (553, 900)]",Airplane
3040,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(446, 1001), (554, 1001), (554, 1137), (446, 1137), (446, 1001)]",Airplane
3041,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(580, 1063), (650, 1063), (650, 1138), (580, 1138), (580, 1063)]",Airplane
3042,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(402, 1317), (466, 1317), (466, 1390), (402, 1390), (402, 1317)]",Airplane
3043,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(619, 1365), (686, 1365), (686, 1445), (619, 1445), (619, 1365)]",Airplane
3044,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(688, 1518), (762, 1518), (762, 1582), (688, 1582), (688, 1518)]",Airplane
3045,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(631, 1613), (744, 1613), (744, 1729), (631, 1729), (631, 1613)]",Airplane
3046,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(418, 1846), (493, 1846), (493, 1926), (418, 1926), (418, 1846)]",Airplane
3047,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(629, 1775), (697, 1775), (697, 1835), (629, 1835), (629, 1775)]",Airplane
3048,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(231, 2166), (304, 2166), (304, 2229), (231, 2229), (231, 2166)]",Airplane
3049,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(548, 2024), (628, 2024), (628, 2094), (548, 2094), (548, 2024)]",Airplane
3050,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(872, 1826), (993, 1826), (993, 1934), (872, 1934), (872, 1826)]",Airplane
3051,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(846, 1960), (954, 1960), (954, 2060), (846, 2060), (846, 1960)]",Airplane
3052,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(812, 2078), (921, 2078), (921, 2192), (812, 2192), (812, 2078)]",Airplane
3053,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(1303, 1525), (1414, 1525), (1414, 1654), (1303, 1654), (1303, 1525)]",Airplane
3054,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(1976, 1708), (2030, 1708), (2030, 1785), (1976, 1785), (1976, 1708)]",Airplane
3055,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(1828, 1664), (1934, 1664), (1934, 1797), (1828, 1797), (1828, 1664)]",Airplane
3056,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(1706, 1634), (1806, 1634), (1806, 1771), (1706, 1771), (1706, 1634)]",Airplane
3057,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(1579, 1600), (1690, 1600), (1690, 1739), (1579, 1739), (1579, 1600)]",Airplane
3058,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(1586, 1891), (1675, 1891), (1675, 1980), (1586, 1980), (1586, 1891)]",Airplane
3059,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(2002, 1837), (2128, 1837), (2128, 1957), (2002, 1957), (2002, 1837)]",Airplane
3060,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(1697, 1945), (1817, 1945), (1817, 2088), (1697, 2088), (1697, 1945)]",Airplane
3061,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(1979, 1979), (2098, 1979), (2098, 2080), (1979, 2080), (1979, 1979)]",Airplane
3062,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(2231, 2175), (2338, 2175), (2338, 2282), (2231, 2282), (2231, 2175)]",Airplane
3063,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(2189, 2305), (2309, 2305), (2309, 2417), (2189, 2417), (2189, 2305)]",Airplane
3064,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(1882, 2356), (2001, 2356), (2001, 2461), (1882, 2461), (1882, 2356)]",Airplane
3065,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(1331, 1836), (1402, 1836), (1402, 1901), (1331, 1901), (1331, 1836)]",Airplane
3066,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(1494, 2278), (1538, 2278), (1538, 2332), (1494, 2332), (1494, 2278)]",Airplane
3067,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(2463, 1337), (2529, 1337), (2529, 1406), (2463, 1406), (2463, 1337)]",Airplane
3068,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,"[(2428, 1444), (2497, 1444), (2497, 1496), (2428, 1496), (2428, 1444)]",Airplane
3069,5bb8ab95-f141-43ca-a722-a1937d9d5a72.jpg,"[(1114, 653), (1224, 653), (1224, 737), (1114, 737), (1114, 653)]",Airplane
3070,5bb8ab95-f141-43ca-a722-a1937d9d5a72.jpg,"[(1106, 763), (1199, 763), (1199, 845), (1106, 845), (1106, 763)]",Airplane
3071,5bb8ab95-f141-43ca-a722-a1937d9d5a72.jpg,"[(1053, 979), (1143, 979), (1143, 1064), (1053, 1064), (1053, 979)]",Airplane
3072,5bb8ab95-f141-43ca-a722-a1937d9d5a72.jpg,"[(628, 1256), (741, 1256), (741, 1346), (628, 1346), (628, 1256)]",Airplane
3073,5bb8ab95-f141-43ca-a722-a1937d9d5a72.jpg,"[(881, 1730), (1000, 1730), (1000, 1835), (881, 1835), (881, 1730)]",Airplane
3074,5bb8ab95-f141-43ca-a722-a1937d9d5a72.jpg,"[(492, 1823), (592, 1823), (592, 1914), (492, 1914), (492, 1823)]",Airplane
3075,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(1463, 1), (1533, 1), (1533, 61), (1463, 61), (1463, 1)]",Airplane
3076,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(2188, 36), (2294, 36), (2294, 143), (2188, 143), (2188, 36)]",Airplane
3077,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(2471, 239), (2560, 239), (2560, 339), (2471, 339), (2471, 239)]",Truncated_airplane
3078,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(1201, 457), (1300, 457), (1300, 565), (1201, 565), (1201, 457)]",Airplane
3079,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(1136, 418), (1184, 418), (1184, 488), (1136, 488), (1136, 418)]",Airplane
3080,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(1067, 388), (1118, 388), (1118, 462), (1067, 462), (1067, 388)]",Airplane
3081,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(1032, 819), (1130, 819), (1130, 922), (1032, 922), (1032, 819)]",Airplane
3082,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(938, 769), (997, 769), (997, 838), (938, 838), (938, 769)]",Airplane
3083,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(798, 709), (897, 709), (897, 823), (798, 823), (798, 709)]",Airplane
3084,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(712, 1048), (811, 1048), (811, 1152), (712, 1152), (712, 1048)]",Airplane
3085,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(581, 983), (691, 983), (691, 1110), (581, 1110), (581, 983)]",Airplane
3086,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(2118, 1049), (2177, 1049), (2177, 1105), (2118, 1105), (2118, 1049)]",Airplane
3087,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(2090, 1116), (2150, 1116), (2150, 1172), (2090, 1172), (2090, 1116)]",Airplane
3088,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(2055, 1183), (2119, 1183), (2119, 1242), (2055, 1242), (2055, 1183)]",Airplane
3089,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(2032, 1253), (2095, 1253), (2095, 1307), (2032, 1307), (2032, 1253)]",Airplane
3090,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(1973, 1386), (2030, 1386), (2030, 1445), (1973, 1445), (1973, 1386)]",Airplane
3091,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(1917, 1520), (1976, 1520), (1976, 1576), (1917, 1576), (1917, 1520)]",Airplane
3092,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(1942, 1693), (2007, 1693), (2007, 1762), (1942, 1762), (1942, 1693)]",Airplane
3093,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(1861, 1655), (1921, 1655), (1921, 1711), (1861, 1711), (1861, 1655)]",Airplane
3094,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(1832, 1723), (1892, 1723), (1892, 1780), (1832, 1780), (1832, 1723)]",Airplane
3095,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(1741, 1938), (1802, 1938), (1802, 1999), (1741, 1999), (1741, 1938)]",Airplane
3096,42f35cf8-66ca-400b-8381-dacc6483bb56.jpg,"[(1681, 2080), (1742, 2080), (1742, 2135), (1681, 2135), (1681, 2080)]",Airplane
3097,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(248, 191), (381, 191), (381, 319), (248, 319), (248, 191)]",Airplane
3098,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1080, 467), (1239, 467), (1239, 597), (1080, 597), (1080, 467)]",Airplane
3099,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(2238, 361), (2360, 361), (2360, 465), (2238, 465), (2238, 361)]",Airplane
3100,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1250, 740), (1301, 740), (1301, 783), (1250, 783), (1250, 740)]",Airplane
3101,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1195, 687), (1241, 687), (1241, 746), (1195, 746), (1195, 687)]",Airplane
3102,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1127, 662), (1181, 662), (1181, 721), (1127, 721), (1127, 662)]",Airplane
3103,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(791, 527), (848, 527), (848, 573), (791, 573), (791, 527)]",Airplane
3104,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(695, 568), (739, 568), (739, 628), (695, 628), (695, 568)]",Airplane
3105,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(754, 614), (809, 614), (809, 662), (754, 662), (754, 614)]",Airplane
3106,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(547, 497), (675, 497), (675, 635), (547, 635), (547, 497)]",Airplane
3107,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(463, 548), (545, 548), (545, 661), (463, 661), (463, 548)]",Airplane
3108,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(405, 645), (491, 645), (491, 715), (405, 715), (405, 645)]",Airplane
3109,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(103, 421), (227, 421), (227, 561), (103, 561), (103, 421)]",Airplane
3110,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(866, 962), (952, 962), (952, 1061), (866, 1061), (866, 962)]",Airplane
3111,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(764, 907), (841, 907), (841, 1006), (764, 1006), (764, 907)]",Airplane
3112,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(662, 855), (741, 855), (741, 949), (662, 949), (662, 855)]",Airplane
3113,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(530, 795), (644, 795), (644, 920), (530, 920), (530, 795)]",Airplane
3114,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(61, 815), (180, 815), (180, 940), (61, 940), (61, 815)]",Airplane
3115,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(893, 1313), (966, 1313), (966, 1388), (893, 1388), (893, 1313)]",Airplane
3116,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(834, 1380), (905, 1380), (905, 1463), (834, 1463), (834, 1380)]",Airplane
3117,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(772, 1453), (842, 1453), (842, 1529), (772, 1529), (772, 1453)]",Airplane
3118,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(615, 1403), (737, 1403), (737, 1534), (615, 1534), (615, 1403)]",Airplane
3119,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(476, 1318), (596, 1318), (596, 1477), (476, 1477), (476, 1318)]",Airplane
3120,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(344, 1242), (466, 1242), (466, 1401), (344, 1401), (344, 1242)]",Airplane
3121,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(208, 1183), (330, 1183), (330, 1328), (208, 1328), (208, 1183)]",Airplane
3122,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(71, 1121), (185, 1121), (185, 1263), (71, 1263), (71, 1121)]",Airplane
3123,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(49, 1423), (173, 1423), (173, 1577), (49, 1577), (49, 1423)]",Airplane
3124,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(0, 1030), (54, 1030), (54, 1168), (0, 1168), (0, 1030)]",Truncated_airplane
3125,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1661, 1367), (1739, 1367), (1739, 1440), (1661, 1440), (1661, 1367)]",Airplane
3126,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1670, 1277), (1759, 1277), (1759, 1343), (1670, 1343), (1670, 1277)]",Airplane
3127,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1704, 1185), (1795, 1185), (1795, 1257), (1704, 1257), (1704, 1185)]",Airplane
3128,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1763, 1096), (1853, 1096), (1853, 1164), (1763, 1164), (1763, 1096)]",Airplane
3129,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1672, 947), (1748, 947), (1748, 1026), (1672, 1026), (1672, 947)]",Airplane
3130,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1564, 893), (1642, 893), (1642, 1011), (1564, 1011), (1564, 893)]",Airplane
3131,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1511, 978), (1584, 978), (1584, 1072), (1511, 1072), (1511, 978)]",Airplane
3132,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1493, 1071), (1569, 1071), (1569, 1140), (1493, 1140), (1493, 1071)]",Airplane
3133,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1445, 1168), (1520, 1168), (1520, 1266), (1445, 1266), (1445, 1168)]",Airplane
3134,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1348, 1150), (1417, 1150), (1417, 1240), (1348, 1240), (1348, 1150)]",Airplane
3135,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1264, 1112), (1334, 1112), (1334, 1195), (1264, 1195), (1264, 1112)]",Airplane
3136,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(2481, 1500), (2554, 1500), (2554, 1575), (2481, 1575), (2481, 1500)]",Airplane
3137,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(2300, 1410), (2395, 1410), (2395, 1476), (2300, 1476), (2300, 1410)]",Airplane
3138,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(2257, 1290), (2370, 1290), (2370, 1385), (2257, 1385), (2257, 1290)]",Airplane
3139,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(2101, 1200), (2174, 1200), (2174, 1297), (2101, 1297), (2101, 1200)]",Airplane
3140,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(2024, 1282), (2107, 1282), (2107, 1370), (2024, 1370), (2024, 1282)]",Airplane
3141,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(2278, 1746), (2348, 1746), (2348, 1833), (2278, 1833), (2278, 1746)]",Airplane
3142,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(2191, 1729), (2246, 1729), (2246, 1814), (2191, 1814), (2191, 1729)]",Airplane
3143,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1935, 1718), (2006, 1718), (2006, 1791), (1935, 1791), (1935, 1718)]",Airplane
3144,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1909, 1952), (1996, 1952), (1996, 2044), (1909, 2044), (1909, 1952)]",Airplane
3145,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(2115, 2376), (2207, 2376), (2207, 2474), (2115, 2474), (2115, 2376)]",Airplane
3146,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1927, 2257), (1977, 2257), (1977, 2333), (1927, 2333), (1927, 2257)]",Airplane
3147,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1821, 2180), (1891, 2180), (1891, 2279), (1821, 2279), (1821, 2180)]",Airplane
3148,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(1717, 2122), (1791, 2122), (1791, 2231), (1717, 2231), (1717, 2122)]",Airplane
3149,c98a544c-4206-4176-b480-35b8bdf5bb14.jpg,"[(855, 2449), (1020, 2449), (1020, 2552), (855, 2552), (855, 2449)]",Airplane
3150,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(76, 2051), (256, 2051), (256, 2210), (76, 2210), (76, 2051)]",Airplane
3151,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(0, 1766), (64, 1766), (64, 1877), (0, 1877), (0, 1766)]",Truncated_airplane
3152,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(11, 1646), (113, 1646), (113, 1735), (11, 1735), (11, 1646)]",Airplane
3153,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(66, 1502), (188, 1502), (188, 1594), (66, 1594), (66, 1502)]",Airplane
3154,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(150, 1365), (238, 1365), (238, 1452), (150, 1452), (150, 1365)]",Airplane
3155,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(401, 1301), (583, 1301), (583, 1459), (401, 1459), (401, 1301)]",Airplane
3156,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(378, 1472), (477, 1472), (477, 1559), (378, 1559), (378, 1472)]",Airplane
3157,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(312, 1617), (401, 1617), (401, 1694), (312, 1694), (312, 1617)]",Airplane
3158,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(236, 1754), (346, 1754), (346, 1843), (236, 1843), (236, 1754)]",Airplane
3159,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(494, 1180), (593, 1180), (593, 1267), (494, 1267), (494, 1180)]",Airplane
3160,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(581, 1054), (680, 1054), (680, 1141), (581, 1141), (581, 1054)]",Airplane
3161,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(863, 1054), (954, 1054), (954, 1173), (863, 1173), (863, 1054)]",Airplane
3162,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(860, 1240), (1024, 1240), (1024, 1383), (860, 1383), (860, 1240)]",Airplane
3163,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(764, 1414), (939, 1414), (939, 1570), (764, 1570), (764, 1414)]",Airplane
3164,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(741, 1614), (843, 1614), (843, 1704), (741, 1704), (741, 1614)]",Airplane
3165,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(623, 1708), (813, 1708), (813, 1883), (623, 1883), (623, 1708)]",Airplane
3166,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1027, 1751), (1220, 1751), (1220, 1915), (1027, 1915), (1027, 1751)]",Airplane
3167,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1389, 1456), (1534, 1456), (1534, 1596), (1389, 1596), (1389, 1456)]",Airplane
3168,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1569, 1529), (1690, 1529), (1690, 1666), (1569, 1666), (1569, 1529)]",Airplane
3169,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1690, 1794), (1795, 1794), (1795, 1892), (1690, 1892), (1690, 1794)]",Airplane
3170,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1951, 1368), (2147, 1368), (2147, 1583), (1951, 1583), (1951, 1368)]",Airplane
3171,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1870, 1261), (2017, 1261), (2017, 1405), (1870, 1405), (1870, 1261)]",Airplane
3172,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1729, 1183), (1875, 1183), (1875, 1351), (1729, 1351), (1729, 1183)]",Airplane
3173,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1548, 1120), (1671, 1120), (1671, 1269), (1548, 1269), (1548, 1120)]",Airplane
